2.0,20.7397,15.524000000000001,37.2331
8002.0,24.5957,16.3359,38.9019
16002.0,26.1458,16.6449,41.1217
24002.0,26.148000000000003,17.3865,44.6611
32002.0,26.6266,17.7893,46.6958
40002.0,27.4277,17.9974,0.230694
48002.0,28.7511,17.3575,3.98392
56002.0,29.0252,17.2389,7.11707
64002.0,28.4392,16.9414,9.75568
72002.0,29.238000000000003,17.1101,11.8375
80002.0,29.1632,17.1608,13.8099
88002.0,30.1101,16.6228,17.0956
96002.0,30.8335,16.4252,20.0242
104002.0,31.3693,15.9642,23.0312
112002.0,31.908,15.7984,24.3498
120002.0,32.3521,15.53,25.8386
128002.0,32.9307,15.2727,27.9469
136002.0,33.9706,15.4242,31.2596
144002.0,34.5477,15.1922,32.8946
152002.0,35.7783,14.7417,33.9908
160002.0,39.9792,14.7354,34.9178
168002.0,40.4076,14.4645,36.3047
176002.0,40.0736,14.7302,38.5859
184002.0,40.2806,14.4676,41.1084
192002.0,40.3822,14.5887,44.2418
200002.0,41.0878,14.5493,47.666000000000004
208002.0,42.2624,14.5129,1.31775
216002.0,42.8146,14.3075,5.28402
224002.0,42.9981,13.9768,9.36059
232002.0,43.2359,13.886,13.4251
240002.0,43.7911,13.3676,16.4532
248002.0,43.9586,12.954,19.4384
256002.0,44.9331,13.1183,23.423000000000002
264002.0,45.1299,13.386,27.1713
272002.0,46.37,13.3207,30.8291
280002.0,47.3241,13.5477,34.0322
288002.0,48.4431,13.5484,37.4007
296002.0,48.8332,13.7202,40.3433
304002.0,0.27528600000000003,13.652000000000001,43.1888
312002.0,1.47224,13.809000000000001,46.4871
320002.0,3.80119,13.7233,0.178376
328002.0,5.72693,13.492,3.6022199999999995
336002.0,7.261480000000001,13.3911,6.86326
344002.0,7.9364300000000005,13.1418,9.68036
352002.0,8.904710000000001,12.8332,12.5508
360002.0,10.5869,12.7804,15.2356
368002.0,11.8751,12.7317,17.0539
376002.0,12.184000000000001,13.0983,19.8488
384002.0,12.9511,12.7172,21.6923
392002.0,13.1864,12.5319,24.7406
400002.0,13.4184,12.9582,28.4783
408002.0,13.9486,13.0873,32.1789
416002.0,13.944,13.1263,34.9909
424002.0,14.9232,13.0591,38.263000000000005
432002.0,15.8649,13.2692,41.3064
440002.0,16.7386,13.2631,44.9428
448002.0,17.1703,13.0176,47.8095
456002.0,17.4451,13.4975,0.59919
464002.0,18.2235,13.9763,1.61943
472002.0,19.3622,14.187000000000001,5.52102
480002.0,20.3357,14.1322,7.922560000000001
488002.0,21.3764,13.4314,9.86974
496002.0,22.7804,12.5441,12.0861
504002.0,22.3886,11.4099,14.1774
512002.0,24.0475,12.6535,16.5713
520002.0,26.2149,8.969619999999999,14.5517
528002.0,26.869,8.34457,16.848
536002.0,27.6431,7.629630000000001,18.4347
544002.0,28.586,7.6288,20.2788
552002.0,30.5138,7.586180000000001,21.9409
560002.0,31.0048,7.705660000000001,24.1907
568002.0,31.3279,8.12854,26.0102
576002.0,31.3614,7.984139999999999,28.3618
584002.0,32.3826,7.8779,30.6841
592002.0,33.3188,7.558039999999999,31.8845
600002.0,33.8121,7.085960000000001,33.2572
608002.0,34.0919,6.87771,34.6448
616002.0,35.2636,6.63743,36.3466
624002.0,35.641,6.543130000000001,38.5784
632002.0,35.5023,6.20207,40.6134
640002.0,36.0391,6.0492099999999995,42.4695
648002.0,36.8345,6.05122,43.4735
656002.0,37.4369,5.81152,44.9892
664002.0,37.798,6.2476199999999995,47.0934
672002.0,38.6749,6.42013,49.1503
680002.0,38.6965,6.642639999999999,2.03914
688002.0,39.6881,6.77923,3.9093699999999996
696002.0,39.7511,6.49686,4.32681
