2.0,37.07,17.4228,13.8063
8002.0,43.7537,17.2938,16.0727
16002.0,47.0243,13.5068,19.771
24002.0,44.3917,12.0442,22.7711
32002.0,44.1582,11.5179,24.6275
40002.0,45.1011,11.2381,26.7346
48002.0,46.1725,11.2957,31.208000000000002
56002.0,47.2689,11.5807,33.0665
64002.0,46.8992,12.0229,34.3394
72002.0,47.3797,12.1933,36.3375
80002.0,47.4572,12.2973,38.0979
88002.0,48.1987,12.4896,40.4643
96002.0,48.6259,12.7108,42.736999999999995
104002.0,49.0702,12.7969,45.372
112002.0,49.2547,12.9672,46.4651
120002.0,0.056094399999999996,12.805,47.6104
128002.0,0.496217,13.017999999999999,0.140753
136002.0,1.6328799999999999,13.1803,2.09669
144002.0,2.57642,13.2221,2.94774
152002.0,3.92392,14.554,4.21553
160002.0,8.33128,16.0659,5.84952
168002.0,8.14875,15.8925,7.29027
176002.0,7.441110000000001,16.3599,9.54263
184002.0,7.4553,16.3394,12.1129
192002.0,7.5575399999999995,17.0092,15.6379
200002.0,7.85738,16.7094,18.7356
208002.0,8.36616,16.6638,21.5631
216002.0,9.05443,16.5659,25.4204
224002.0,9.35126,16.839000000000002,29.4043
232002.0,9.69642,16.5936,33.239000000000004
240002.0,10.1101,16.1619,37.1035
248002.0,10.0437,16.2368,40.1233
256002.0,10.7023,16.369,43.8549
264002.0,10.9355,16.6945,47.2992
272002.0,12.3608,17.0162,0.955924
280002.0,13.1775,17.3153,3.5590599999999997
288002.0,13.8962,18.0334,7.6626199999999995
296002.0,14.8076,18.002,11.3294
304002.0,15.9328,18.14,15.3182
312002.0,17.6726,18.0047,19.2119
320002.0,19.5452,17.8026,22.8341
328002.0,21.6834,17.718,26.7291
336002.0,23.2384,17.7043,30.0014
344002.0,24.1877,17.942,33.1231
352002.0,25.410999999999998,18.0887,36.0778
360002.0,27.1767,18.3663,38.9044
368002.0,28.5677,18.3756,41.3201
376002.0,28.7355,18.3969,44.6777
384002.0,30.3474,18.3726,45.5619
392002.0,30.9288,18.3797,49.1727
400002.0,31.5037,18.409000000000002,3.5919199999999996
408002.0,32.0391,18.0905,6.838260000000001
416002.0,31.6009,18.6596,9.45075
424002.0,32.4844,17.873,12.3286
432002.0,32.9695,18.3888,13.8162
440002.0,33.8044,18.5125,17.7377
