2.0,7.0603,19.734,22.9308
8002.0,13.6066,20.714000000000002,25.5911
16002.0,16.3351,20.5612,28.5977
24002.0,16.0109,20.4452,32.3227
32002.0,16.6616,20.5843,35.2421
40002.0,17.6956,20.71,38.4088
48002.0,18.4719,20.1079,41.9614
56002.0,18.8937,19.9635,45.3169
64002.0,17.5044,20.1281,48.0334
72002.0,18.305,20.0535,1.0287899999999999
80002.0,18.3923,19.9887,3.3399
88002.0,18.9657,19.9722,6.71461
96002.0,19.2537,19.9213,9.874410000000001
104002.0,19.9835,20.1449,12.9564
112002.0,20.7747,20.2893,14.1622
120002.0,21.6526,20.5134,15.9759
128002.0,22.6057,20.323,19.1024
136002.0,24.4244,20.3647,22.3331
144002.0,25.2186,20.7491,24.7241
152002.0,26.3521,20.8567,26.5724
160002.0,30.5036,21.0104,27.8672
168002.0,31.4538,19.9715,28.349
176002.0,31.1178,20.0591,30.8993
184002.0,30.8503,20.2057,33.2829
192002.0,30.8813,20.3023,36.4129
200002.0,31.6044,20.4223,39.8924
208002.0,32.4074,20.0822,43.3064
216002.0,32.9651,19.9477,47.6617
224002.0,32.7971,19.5329,2.31868
232002.0,33.0864,19.1286,6.75073
240002.0,33.3973,19.0329,10.2077
248002.0,33.2449,18.5961,13.741
256002.0,33.9161,18.0792,17.8069
264002.0,34.1376,17.6696,21.072
272002.0,35.7521,17.682000000000002,24.6359
280002.0,36.7274,17.7849,27.9156
288002.0,37.4137,17.464000000000002,31.9067
296002.0,37.1292,17.3362,35.3337
304002.0,38.0346,17.7418,39.4743
312002.0,39.4504,17.9102,43.2821
320002.0,41.715,17.9959,47.1081
328002.0,43.591,18.4207,1.84379
336002.0,45.0425,18.7241,5.572690000000001
344002.0,45.5819,18.6314,8.99467
352002.0,47.0059,19.0658,12.0039
360002.0,48.2915,19.0581,14.9847
368002.0,49.2726,18.6662,17.241
376002.0,49.1573,18.4881,20.5794
384002.0,1.2816299999999998,18.3878,23.2412
392002.0,1.21954,18.8295,28.1703
400002.0,0.952327,19.3972,33.0765
408002.0,0.9894959999999999,19.7524,37.6416
416002.0,1.48584,19.5765,40.845
424002.0,2.56776,19.5421,45.0551
432002.0,3.4040800000000004,19.3508,48.5557
440002.0,4.26079,19.0618,4.02974
448002.0,4.2415400000000005,19.0168,8.17985
456002.0,4.8066,18.979,11.4201
464002.0,4.9246,19.1769,13.860999999999999
472002.0,5.6676400000000005,19.0075,19.0135
480002.0,7.4131100000000005,18.9983,22.9117
488002.0,9.55195,19.1865,26.0276
496002.0,11.9361,17.531,29.2884
504002.0,11.8116,17.3321,32.3866
512002.0,12.5087,17.1867,35.8222
520002.0,12.9678,16.8926,38.323
